# **********************************************************
# 1D Premixed Adiabatic flame
# Reactants:CH4:1,O2:2,N2:7.52
# p 101325.0 Pa
# T_in_reactants300.0K
# FLAMELET GENERATED MANIFOLD
# [NUMBER_FLAMELETS]
# 1
# [Number_PV]
# 201
# [NUMBER_VARIABLES]
# 116
# [DATA]
# pv H2  H  O  O2  OH  H2O  HO2  H2O2  C  CH  CH2  CH2(S)  CH3  CH4  CO  CO2  HCO  CH2O  CH2OH  CH3O  CH3OH  C2H  C2H2  C2H3  C2H4  C2H5  C2H6  HCCO  CH2CO  HCCOH  N  NH  NH2  NH3  NNH  NO  NO2  N2O  HNO  CN  HCN  H2CN  HCNN  HCNO  HOCN  HNCO  NCO  N2  AR  C3H7  C3H8  CH2CHO  CH3CHO  source_pv  source_H2 source_H source_O source_O2 source_OH source_H2O source_HO2 source_H2O2 source_C source_CH source_CH2 source_CH2(S)source_CH3 source_CH4 source_CO source_CO2 source_HCO source_CH2O source_CH2OH source_CH3O source_CH3OH source_C2H source_C2H2 source_C2H3 source_C2H5 source_C2H6 source_HCCO source_CH2CO source_NH source_NH2 source_NH3 source_NNH source_NO source_NO2 source_N2O source_HNO source_CN source_HCN source_H2CN source_HCNN source_HCNO source_HOCN source_HNCO source_NCO source_AR source_C3H8 source_CH2CHO source_CH3CHO Temperature Density Cp Viscosity k  molar_density  mass_density  H  HRR  Prandtl
0.00000000000000e+00	 7.40709060754177e-16	 -1.79052817101239e-06	 -1.15085598950125e-15	 8.44890540366256e-09	 -1.12915896632329e-07	 5.76875436953285e-05	 -2.56473809259535e-08	 5.63839123953557e-09	 -3.96159483159697e-07	 2.91304669770601e-17	 8.59690753142940e-08	 6.16153373036777e-20	 4.03864624760727e-08	 -1.20771284243465e-13	 4.70544055725938e-09	 -5.02091453517261e-09	 -5.01260253519510e-05	 -5.56756426463143e-08	 -5.16905734318891e-05	 -1.57182599209827e-08	 3.47759905623684e-17	 -3.70835974168834e-17	 -5.53695680130970e-17	 4.45866378791516e-05	 -1.11578578828677e-14	 4.37132184537434e-21	 -5.07231888495825e-17	 7.22965067487203e-17	 1.55416772963986e-19	 -8.81884775234281e-17	 -6.14670392948937e-31	 -6.11373999662444e-11	 1.56851352059800e-09	 2.29591366187028e-21	 -1.05446003263043e-21	 -2.18207037902158e-15	 -3.00312547135701e-09	 1.51445491657148e-18	 -2.62243506230330e-19	 -4.39243522263275e-13	 -1.61042526393417e-08	 -5.05087833023140e-18	 -4.14723803750654e-17	 -1.13599009981235e-20	 -2.44603412883643e-21	 -1.10865778524174e-29	 -1.86851751902167e-20	 2.60070867531526e-08	 2.10296227220730e-15	 0.00000000000000e+00	 -2.37428014735601e-17	 -6.54324312692007e-18	 -1.95922729079717e-19	 -1.33536950712332e-19	 3.00000000000000e+02	 1.07732952726537e+03	 1.80254393022887e-05	 3.80453380306847e-01	 2.72666836930734e-02	 4.06219879156807e-02	 1.12252716207078e+00	 -2.54587047779251e+05	 -1.13810505286570e+03	 7.12200215503963e-01
5.00000000000000e-03	 3.58232222376030e-05	 2.62863123191525e+00	 1.14088068652791e+00	 -1.11975661481672e+00	 -8.11080229461898e-01	 -3.34312111875817e+01	 -2.30817711772029e+00	 2.64494018577294e+01	 -3.53891445323769e-01	 1.05841709581577e-01	 -3.98524933093625e-06	 -4.33005816907444e-04	 -3.78134219231701e-02	 -3.28692994156394e-03	 -4.47546186672351e+00	 -1.46180988293864e+01	 1.40943134153432e+01	 4.01986314114311e+00	 -9.33736404554272e-02	 3.72392828291733e+00	 -9.24172217350084e-03	 -2.38051192828671e-01	 7.87614778866218e-01	 -1.59256053041069e-05	 -3.51560228708996e-02	 -1.14448503340513e-02	 5.81511456677350e-01	 -9.20756512510912e-02	 6.57580319581188e+00	 -2.17989822082695e-02	 -3.37439414994159e-04	 -8.33525185187513e-06	 -3.91068622216997e-05	 -4.33388318255173e-05	 3.60232269292242e-05	 -4.85702204352581e-06	 2.03399352670076e-03	 -3.06620357097607e-03	 3.40184629133107e-06	 -7.35960554137627e-06	 -3.77019681045244e-07	 3.05671494423369e-05	 -5.44547632548709e-06	 -9.13762563297190e-06	 -5.86250255511807e-05	 -3.33092566668417e-06	 1.89511681140861e-04	 -4.04405655447355e-05	 8.27347152997552e-06	 0.00000000000000e+00	 -1.13166450022591e-03	 1.67563747849680e-01	 9.68974753333812e-03	 3.28692668147239e-02	 1.10022949474436e+03	 1.36864223578701e+03	 4.41101544794439e-05	 1.43627551109422e+00	 8.67552504684415e-02	 1.10770219242318e-02	 2.97362212595891e-01	 -1.45178174746843e+05	 7.27972448823584e+08	 6.95883302589571e-01
1.00000000000000e-02	 1.77899120818142e-14	 6.23277314259446e-02	 -4.56259867824374e-02	 -1.21037596462251e-01	 -5.90139424328860e-01	 -5.84664477461125e+00	 -7.51809194281635e-02	 1.53024624379240e+00	 -3.03936210630043e-03	 -1.44292345333385e-04	 -1.71709039030325e-07	 -2.54378600336843e-07	 -7.82816217724375e-07	 -9.42438180264500e-08	 -1.07084693457777e-05	 -2.30869057401942e-05	 -9.01210080287459e+00	 1.41604506410954e+01	 -3.43177028454419e-05	 -8.52075391241174e-06	 -2.08209753494265e-07	 -1.16958950764450e-08	 -1.71461649397430e-07	 -2.55482887894409e-09	 -3.67049979695298e-07	 -3.48838995571526e-09	 -2.54169202283252e-08	 -4.05592589766729e-12	 -5.45050683422979e-13	 -2.07917537882743e-07	 -6.18773952135130e-09	 -4.51789779776714e-06	 -5.05362829278161e-06	 -2.85530157747605e-06	 -2.07539181947135e-06	 -2.73763413618259e-06	 6.55085677427893e-03	 1.10988796971366e-06	 -2.36385017337558e-06	 -1.50460162644000e-06	 -1.40151703030222e-06	 -3.04715257311596e-04	 -3.22746691043709e-09	 -4.98519843212277e-10	 -2.77346340680154e-07	 -1.38583435759970e-06	 -5.82519152296026e-05	 -1.03767873153431e-05	 -2.85841069072570e-03	 0.00000000000000e+00	 -1.55696754319865e-19	 -2.68581371082898e-19	 -3.28333025590008e-10	 -2.61667953877837e-09	 1.98022274032107e+03	 1.48735107642363e+03	 6.56835144951969e-05	 2.57120848132176e+00	 1.44921961354906e-01	 6.15418077065405e-03	 1.66097261983699e-01	 -2.82948228523537e+05	 1.47588732498540e+08	 6.74117564355165e-01
1.50000000000000e-02	 9.59265597893287e-27	 1.67262327131337e-04	 -7.06700610323343e-04	 -9.82453663128429e-05	 -7.11749997300214e-04	 -1.54687425003493e-02	 -4.03029892645664e-03	 9.32831249965563e-03	 -2.50933223205755e-06	 -7.65991128933464e-08	 -2.54793537092717e-17	 -1.74442925031021e-17	 -2.51338581068370e-17	 -2.53050934688181e-18	 -1.10542207676248e-16	 -2.59033095359272e-17	 -1.89799987407838e-02	 2.98211708884569e-02	 -5.93478616157510e-09	 -5.66032097958510e-11	 -4.36263283731166e-16	 -6.84046808584784e-18	 -2.60477912775893e-17	 -1.21748651714715e-21	 -6.43847457808572e-23	 -2.56317523728114e-23	 4.18705042725927e-23	 1.68058654347050e-24	 1.12046981492800e-23	 -3.58646346031917e-19	 -2.10169571171804e-22	 -1.70467005321379e-11	 7.66519245706898e-11	 4.30480105753821e-10	 1.89636953937522e-09	 -7.00065330422917e-09	 1.59149463609452e-03	 4.72588667890481e-07	 -1.98092883847273e-07	 2.35912340366822e-08	 2.01569367737475e-14	 1.44532795445174e-11	 -2.16871146729616e-18	 -1.36774101474404e-20	 2.31734542476791e-16	 2.41816399206692e-12	 7.38057310844906e-10	 1.89954197165850e-11	 -7.42944206710104e-04	 0.00000000000000e+00	 6.66705233196406e-29	 1.50750025976803e-33	 -8.99633155418241e-24	 -1.11729364581633e-24	 2.22850996824294e+03	 1.51519480279579e+03	 7.09941694790894e-05	 2.84867117501520e+00	 1.55392193519394e-01	 5.46849533920313e-03	 1.49918773584783e-01	 -2.53192447489187e+05	 3.55193467219772e+05	 6.92248395413079e-01
2.00000000000000e-02	 9.59265597893287e-27	 1.67262327131337e-04	 -7.06700610323343e-04	 -9.82453663128429e-05	 -7.11749997300214e-04	 -1.54687425003493e-02	 -4.03029892645664e-03	 9.32831249965563e-03	 -2.50933223205755e-06	 -7.65991128933464e-08	 -2.54793537092717e-17	 -1.74442925031021e-17	 -2.51338581068370e-17	 -2.53050934688181e-18	 -1.10542207676248e-16	 -2.59033095359272e-17	 -1.89799987407838e-02	 2.98211708884569e-02	 -5.93478616157510e-09	 -5.66032097958510e-11	 -4.36263283731166e-16	 -6.84046808584784e-18	 -2.60477912775893e-17	 -1.21748651714715e-21	 -6.43847457808572e-23	 -2.56317523728114e-23	 4.18705042725927e-23	 1.68058654347050e-24	 1.12046981492800e-23	 -3.58646346031917e-19	 -2.10169571171804e-22	 -1.70467005321379e-11	 7.66519245706898e-11	 4.30480105753821e-10	 1.89636953937522e-09	 -7.00065330422917e-09	 1.59149463609452e-03	 4.72588667890481e-07	 -1.98092883847273e-07	 2.35912340366822e-08	 2.01569367737475e-14	 1.44532795445174e-11	 -2.16871146729616e-18	 -1.36774101474404e-20	 2.31734542476791e-16	 2.41816399206692e-12	 7.38057310844906e-10	 1.89954197165850e-11	 -7.42944206710104e-04	 0.00000000000000e+00	 6.66705233196406e-29	 1.50750025976803e-33	 -8.99633155418241e-24	 -1.11729364581633e-24	 2.22850996824294e+03	 1.51519480279579e+03	 7.09941694790894e-05	 2.84867117501520e+00	 1.55392193519394e-01	 5.46849533920313e-03	 1.49918773584783e-01	 -2.53192447489187e+05	 3.55193467219772e+05	 6.92248395413079e-01
2.50000000000000e-02	 9.59265597893287e-27	 1.67262327131337e-04	 -7.06700610323343e-04	 -9.82453663128429e-05	 -7.11749997300214e-04	 -1.54687425003493e-02	 -4.03029892645664e-03	 9.32831249965563e-03	 -2.50933223205755e-06	 -7.65991128933464e-08	 -2.54793537092717e-17	 -1.74442925031021e-17	 -2.51338581068370e-17	 -2.53050934688181e-18	 -1.10542207676248e-16	 -2.59033095359272e-17	 -1.89799987407838e-02	 2.98211708884569e-02	 -5.93478616157510e-09	 -5.66032097958510e-11	 -4.36263283731166e-16	 -6.84046808584784e-18	 -2.60477912775893e-17	 -1.21748651714715e-21	 -6.43847457808572e-23	 -2.56317523728114e-23	 4.18705042725927e-23	 1.68058654347050e-24	 1.12046981492800e-23	 -3.58646346031917e-19	 -2.10169571171804e-22	 -1.70467005321379e-11	 7.66519245706898e-11	 4.30480105753821e-10	 1.89636953937522e-09	 -7.00065330422917e-09	 1.59149463609452e-03	 4.72588667890481e-07	 -1.98092883847273e-07	 2.35912340366822e-08	 2.01569367737475e-14	 1.44532795445174e-11	 -2.16871146729616e-18	 -1.36774101474404e-20	 2.31734542476791e-16	 2.41816399206692e-12	 7.38057310844906e-10	 1.89954197165850e-11	 -7.42944206710104e-04	 0.00000000000000e+00	 6.66705233196406e-29	 1.50750025976803e-33	 -8.99633155418241e-24	 -1.11729364581633e-24	 2.22850996824294e+03	 1.51519480279579e+03	 7.09941694790894e-05	 2.84867117501520e+00	 1.55392193519394e-01	 5.46849533920313e-03	 1.49918773584783e-01	 -2.53192447489187e+05	 3.55193467219772e+05	 6.92248395413079e-01
3.00000000000000e-02	 9.59265597893287e-27	 1.67262327131337e-04	 -7.06700610323343e-04	 -9.82453663128429e-05	 -7.11749997300214e-04	 -1.54687425003493e-02	 -4.03029892645664e-03	 9.32831249965563e-03	 -2.50933223205755e-06	 -7.65991128933464e-08	 -2.54793537092717e-17	 -1.74442925031021e-17	 -2.51338581068370e-17	 -2.53050934688181e-18	 -1.10542207676248e-16	 -2.59033095359272e-17	 -1.89799987407838e-02	 2.98211708884569e-02	 -5.93478616157510e-09	 -5.66032097958510e-11	 -4.36263283731166e-16	 -6.84046808584784e-18	 -2.60477912775893e-17	 -1.21748651714715e-21	 -6.43847457808572e-23	 -2.56317523728114e-23	 4.18705042725927e-23	 1.68058654347050e-24	 1.12046981492800e-23	 -3.58646346031917e-19	 -2.10169571171804e-22	 -1.70467005321379e-11	 7.66519245706898e-11	 4.30480105753821e-10	 1.89636953937522e-09	 -7.00065330422917e-09	 1.59149463609452e-03	 4.72588667890481e-07	 -1.98092883847273e-07	 2.35912340366822e-08	 2.01569367737475e-14	 1.44532795445174e-11	 -2.16871146729616e-18	 -1.36774101474404e-20	 2.31734542476791e-16	 2.41816399206692e-12	 7.38057310844906e-10	 1.89954197165850e-11	 -7.42944206710104e-04	 0.00000000000000e+00	 6.66705233196406e-29	 1.50750025976803e-33	 -8.99633155418241e-24	 -1.11729364581633e-24	 2.22850996824294e+03	 1.51519480279579e+03	 7.09941694790894e-05	 2.84867117501520e+00	 1.55392193519394e-01	 5.46849533920313e-03	 1.49918773584783e-01	 -2.53192447489187e+05	 3.55193467219772e+05	 6.92248395413079e-01
3.50000000000000e-02	 9.59265597893287e-27	 1.67262327131337e-04	 -7.06700610323343e-04	 -9.82453663128429e-05	 -7.11749997300214e-04	 -1.54687425003493e-02	 -4.03029892645664e-03	 9.32831249965563e-03	 -2.50933223205755e-06	 -7.65991128933464e-08	 -2.54793537092717e-17	 -1.74442925031021e-17	 -2.51338581068370e-17	 -2.53050934688181e-18	 -1.10542207676248e-16	 -2.59033095359272e-17	 -1.89799987407838e-02	 2.98211708884569e-02	 -5.93478616157510e-09	 -5.66032097958510e-11	 -4.36263283731166e-16	 -6.84046808584784e-18	 -2.60477912775893e-17	 -1.21748651714715e-21	 -6.43847457808572e-23	 -2.56317523728114e-23	 4.18705042725927e-23	 1.68058654347050e-24	 1.12046981492800e-23	 -3.58646346031917e-19	 -2.10169571171804e-22	 -1.70467005321379e-11	 7.66519245706898e-11	 4.30480105753821e-10	 1.89636953937522e-09	 -7.00065330422917e-09	 1.59149463609452e-03	 4.72588667890481e-07	 -1.98092883847273e-07	 2.35912340366822e-08	 2.01569367737475e-14	 1.44532795445174e-11	 -2.16871146729616e-18	 -1.36774101474404e-20	 2.31734542476791e-16	 2.41816399206692e-12	 7.38057310844906e-10	 1.89954197165850e-11	 -7.42944206710104e-04	 0.00000000000000e+00	 6.66705233196406e-29	 1.50750025976803e-33	 -8.99633155418241e-24	 -1.11729364581633e-24	 2.22850996824294e+03	 1.51519480279579e+03	 7.09941694790894e-05	 2.84867117501520e+00	 1.55392193519394e-01	 5.46849533920313e-03	 1.49918773584783e-01	 -2.53192447489187e+05	 3.55193467219772e+05	 6.92248395413079e-01
4.00000000000000e-02	 9.59265597893287e-27	 1.67262327131337e-04	 -7.06700610323343e-04	 -9.82453663128429e-05	 -7.11749997300214e-04	 -1.54687425003493e-02	 -4.03029892645664e-03	 9.32831249965563e-03	 -2.50933223205755e-06	 -7.65991128933464e-08	 -2.54793537092717e-17	 -1.74442925031021e-17	 -2.51338581068370e-17	 -2.53050934688181e-18	 -1.10542207676248e-16	 -2.59033095359272e-17	 -1.89799987407838e-02	 2.98211708884569e-02	 -5.93478616157510e-09	 -5.66032097958510e-11	 -4.36263283731166e-16	 -6.84046808584784e-18	 -2.60477912775893e-17	 -1.21748651714715e-21	 -6.43847457808572e-23	 -2.56317523728114e-23	 4.18705042725927e-23	 1.68058654347050e-24	 1.12046981492800e-23	 -3.58646346031917e-19	 -2.10169571171804e-22	 -1.70467005321379e-11	 7.66519245706898e-11	 4.30480105753821e-10	 1.89636953937522e-09	 -7.00065330422917e-09	 1.59149463609452e-03	 4.72588667890481e-07	 -1.98092883847273e-07	 2.35912340366822e-08	 2.01569367737475e-14	 1.44532795445174e-11	 -2.16871146729616e-18	 -1.36774101474404e-20	 2.31734542476791e-16	 2.41816399206692e-12	 7.38057310844906e-10	 1.89954197165850e-11	 -7.42944206710104e-04	 0.00000000000000e+00	 6.66705233196406e-29	 1.50750025976803e-33	 -8.99633155418241e-24	 -1.11729364581633e-24	 2.22850996824294e+03	 1.51519480279579e+03	 7.09941694790894e-05	 2.84867117501520e+00	 1.55392193519394e-01	 5.46849533920313e-03	 1.49918773584783e-01	 -2.53192447489187e+05	 3.55193467219772e+05	 6.92248395413079e-01
4.50000000000000e-02	 9.59265597893287e-27	 1.67262327131337e-04	 -7.06700610323343e-04	 -9.82453663128429e-05	 -7.11749997300214e-04	 -1.54687425003493e-02	 -4.03029892645664e-03	 9.32831249965563e-03	 -2.50933223205755e-06	 -7.65991128933464e-08	 -2.54793537092717e-17	 -1.74442925031021e-17	 -2.51338581068370e-17	 -2.53050934688181e-18	 -1.10542207676248e-16	 -2.59033095359272e-17	 -1.89799987407838e-02	 2.98211708884569e-02	 -5.93478616157510e-09	 -5.66032097958510e-11	 -4.36263283731166e-16	 -6.84046808584784e-18	 -2.60477912775893e-17	 -1.21748651714715e-21	 -6.43847457808572e-23	 -2.56317523728114e-23	 4.18705042725927e-23	 1.68058654347050e-24	 1.12046981492800e-23	 -3.58646346031917e-19	 -2.10169571171804e-22	 -1.70467005321379e-11	 7.66519245706898e-11	 4.30480105753821e-10	 1.89636953937522e-09	 -7.00065330422917e-09	 1.59149463609452e-03	 4.72588667890481e-07	 -1.98092883847273e-07	 2.35912340366822e-08	 2.01569367737475e-14	 1.44532795445174e-11	 -2.16871146729616e-18	 -1.36774101474404e-20	 2.31734542476791e-16	 2.41816399206692e-12	 7.38057310844906e-10	 1.89954197165850e-11	 -7.42944206710104e-04	 0.00000000000000e+00	 6.66705233196406e-29	 1.50750025976803e-33	 -8.99633155418241e-24	 -1.11729364581633e-24	 2.22850996824294e+03	 1.51519480279579e+03	 7.09941694790894e-05	 2.84867117501520e+00	 1.55392193519394e-01	 5.46849533920313e-03	 1.49918773584783e-01	 -2.53192447489187e+05	 3.55193467219772e+05	 6.92248395413079e-01
